match_date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_fouls,away_fouls,home_yellows,away_yellows,home_reds,away_reds,odds_home_b365_close,odds_draw_b365_close,odds_away_b365_close,season,home_team,away_team
2008-12-06,Blackburn,Liverpool,1,3,A,0,0,D,A Marriner,7,10,3,6,5,6,11,9,2,2,0,0,5.5,3.5,1.73,2008-09,Blackburn Rovers,Liverpool
2008-12-06,Bolton,Chelsea,0,2,A,0,2,A,H Webb,21,11,11,7,10,2,14,16,2,1,0,0,7.0,3.8,1.53,2008-09,Bolton Wanderers,Chelsea
2008-12-06,Fulham,Man City,1,1,D,1,1,D,R Styles,12,15,8,7,9,7,6,5,2,1,0,0,2.6,3.2,2.8,2008-09,Fulham,Manchester City
2008-12-06,Hull,Middlesbrough,2,1,H,0,0,D,S Tanner,17,9,7,7,8,6,10,8,1,1,0,1,2.38,3.25,3.1,2008-09,Hull City,Middlesbrough
2008-12-06,Man United,Sunderland,1,0,H,0,0,D,M Halsey,27,2,15,2,10,1,8,8,1,0,0,0,1.14,7.5,23.0,2008-09,Manchester United,Sunderland
2008-12-06,Newcastle,Stoke,2,2,D,2,0,H,M Riley,9,12,6,4,6,3,10,17,0,1,0,0,1.8,3.5,4.75,2008-09,Newcastle United,Stoke City
2008-12-07,Everton,Aston Villa,2,3,A,1,1,D,M Atkinson,12,5,7,5,10,6,18,16,2,1,0,0,2.62,3.25,2.75,2008-09,Everton,Aston Villa
2008-12-07,West Brom,Portsmouth,1,1,D,1,0,H,M Dean,14,6,8,3,3,5,11,12,1,2,0,0,2.62,3.25,2.75,2008-09,West Bromwich Albion,Portsmouth
2008-12-08,West Ham,Tottenham,0,2,A,0,0,D,C Foy,11,17,4,12,7,5,13,16,2,0,0,0,2.75,3.25,2.62,2008-09,West Ham United,Tottenham Hotspur
2008-12-13,Aston Villa,Bolton,4,2,H,2,1,H,L Probert,16,9,7,5,10,3,7,16,0,1,0,0,1.67,3.6,5.5,2008-09,Aston Villa,Bolton Wanderers
2008-12-13,Liverpool,Hull,2,2,D,2,2,D,A Wiley,22,9,10,3,8,4,12,8,3,3,0,0,1.33,5.0,10.0,2008-09,Liverpool,Hull City
2008-12-13,Man City,Everton,0,1,A,0,0,D,M Halsey,7,11,4,4,5,7,10,7,0,1,0,0,2.0,3.4,3.8,2008-09,Manchester City,Everton
2008-12-13,Middlesbrough,Arsenal,1,1,D,1,1,D,P Walton,8,17,3,11,5,10,8,11,0,1,0,0,4.5,3.6,1.8,2008-09,Middlesbrough,Arsenal
2008-12-13,Stoke,Fulham,0,0,D,0,0,D,S Attwell,6,9,2,6,5,6,16,2,1,1,0,0,2.5,3.25,2.88,2008-09,Stoke City,Fulham
2008-12-13,Sunderland,West Brom,4,0,H,3,0,H,L Mason,16,14,10,6,1,11,8,14,1,2,0,0,2.0,3.4,3.8,2008-09,Sunderland,West Bromwich Albion
2008-12-13,Tottenham,Man United,0,0,D,0,0,D,M Dean,11,15,6,12,4,14,10,9,1,1,0,0,4.5,3.5,1.83,2008-09,Tottenham Hotspur,Manchester United
2008-12-13,Wigan,Blackburn,3,0,H,2,0,H,H Webb,10,11,5,4,6,9,9,14,1,1,0,0,2.1,3.3,3.6,2008-09,Wigan Athletic,Blackburn Rovers
2008-12-14,Chelsea,West Ham,1,1,D,0,1,A,M Riley,19,4,12,2,9,4,13,20,3,2,0,0,1.25,5.5,15.0,2008-09,Chelsea,West Ham United
2008-12-14,Portsmouth,Newcastle,0,3,A,0,0,D,C Foy,18,10,6,5,8,5,15,5,4,1,0,0,2.05,3.2,3.4,2008-09,Portsmouth,Newcastle United
2008-12-20,Blackburn,Stoke,3,0,H,3,0,H,P Walton,10,14,9,4,3,7,13,11,0,2,0,0,1.83,3.5,4.5,2008-09,Blackburn Rovers,Stoke City
2008-12-20,Bolton,Portsmouth,2,1,H,2,1,H,M Atkinson,19,8,10,5,6,3,14,16,1,1,0,0,2.2,3.25,3.4,2008-09,Bolton Wanderers,Portsmouth
2008-12-20,Fulham,Middlesbrough,3,0,H,1,0,H,K Stroud,19,12,13,5,6,4,12,7,0,2,0,0,2.2,3.25,3.5,2008-09,Fulham,Middlesbrough
2008-12-20,Hull,Sunderland,1,4,A,1,1,D,M Riley,14,15,8,6,6,6,20,10,3,1,1,0,2.1,3.25,3.75,2008-09,Hull City,Sunderland
2008-12-20,West Ham,Aston Villa,0,1,A,0,0,D,M Halsey,17,10,13,4,7,6,7,10,2,1,0,0,3.0,3.4,2.37,2008-09,West Ham United,Aston Villa
2008-12-21,Arsenal,Liverpool,1,1,D,1,1,D,H Webb,6,10,3,6,2,1,14,17,3,3,1,0,2.4,3.25,3.0,2008-09,Arsenal,Liverpool
2008-12-21,Newcastle,Tottenham,2,1,H,1,1,D,A Marriner,7,11,4,6,4,7,9,7,3,2,0,0,2.37,3.4,3.0,2008-09,Newcastle United,Tottenham Hotspur
2008-12-21,West Brom,Man City,2,1,H,0,0,D,C Foy,12,11,7,7,5,7,10,9,2,1,0,0,3.25,3.3,2.25,2008-09,West Bromwich Albion,Manchester City
2008-12-22,Everton,Chelsea,0,0,D,0,0,D,P Dowd,10,6,8,2,6,5,16,12,0,3,0,1,5.0,3.6,1.73,2008-09,Everton,Chelsea
2008-12-26,Aston Villa,Arsenal,2,2,D,0,1,A,L Mason,13,8,9,6,7,6,10,10,4,4,0,0,2.5,3.3,2.87,2008-09,Aston Villa,Arsenal
2008-12-26,Chelsea,West Brom,2,0,H,2,0,H,R Styles,23,6,15,2,7,5,7,7,1,0,0,0,1.14,7.5,21.0,2008-09,Chelsea,West Bromwich Albion
2008-12-26,Liverpool,Bolton,3,0,H,1,0,H,A Wiley,18,4,8,2,16,3,7,12,1,3,0,0,1.33,4.5,12.0,2008-09,Liverpool,Bolton Wanderers
2008-12-26,Man City,Hull,5,1,H,4,0,H,A Marriner,23,15,16,11,8,10,15,14,0,4,0,0,1.8,3.6,4.5,2008-09,Manchester City,Hull City
2008-12-26,Middlesbrough,Everton,0,1,A,0,0,D,M Riley,7,11,5,6,5,8,28,14,5,1,0,0,2.5,3.3,2.87,2008-09,Middlesbrough,Everton
2008-12-26,Portsmouth,West Ham,1,4,A,1,1,D,S Bennett,21,16,14,9,9,5,14,9,1,3,0,0,2.2,3.25,3.4,2008-09,Portsmouth,West Ham United
2008-12-26,Stoke,Man United,0,1,A,0,0,D,C Foy,6,17,3,10,6,9,13,7,4,2,1,0,12.0,5.0,1.3,2008-09,Stoke City,Manchester United
2008-12-26,Sunderland,Blackburn,0,0,D,0,0,D,M Atkinson,13,7,8,3,5,2,5,11,0,3,0,0,2.25,3.25,3.3,2008-09,Sunderland,Blackburn Rovers
2008-12-26,Tottenham,Fulham,0,0,D,0,0,D,P Walton,14,10,7,7,4,2,7,11,0,1,0,0,1.72,3.6,5.0,2008-09,Tottenham Hotspur,Fulham
2008-12-26,Wigan,Newcastle,2,1,H,1,0,H,M Dean,11,5,5,3,7,4,14,11,2,3,0,1,2.25,3.3,3.25,2008-09,Wigan Athletic,Newcastle United
2008-12-28,Arsenal,Portsmouth,1,0,H,0,0,D,A Wiley,11,4,7,3,11,2,9,9,0,1,0,0,1.4,4.5,10.0,2008-09,Arsenal,Portsmouth
2008-12-28,Blackburn,Man City,2,2,D,1,0,H,H Webb,11,13,6,3,4,3,14,9,2,1,0,0,2.62,3.3,2.87,2008-09,Blackburn Rovers,Manchester City
2008-12-28,Bolton,Wigan,0,1,A,0,1,A,P Dowd,14,10,8,7,8,7,14,13,2,3,0,0,2.3,3.25,3.4,2008-09,Bolton Wanderers,Wigan Athletic
2008-12-28,Everton,Sunderland,3,0,H,2,0,H,R Styles,10,8,6,5,8,2,6,10,1,4,0,0,1.8,3.6,5.0,2008-09,Everton,Sunderland
2008-12-28,Fulham,Chelsea,2,2,D,1,0,H,A Marriner,5,19,2,14,1,7,9,8,1,2,0,0,6.5,3.75,1.61,2008-09,Fulham,Chelsea
2008-12-28,Newcastle,Liverpool,1,5,A,1,2,A,M Halsey,10,17,7,12,4,9,7,11,2,1,0,0,5.0,3.6,1.8,2008-09,Newcastle United,Liverpool
2008-12-28,West Brom,Tottenham,2,0,H,0,0,D,S Tanner,17,4,11,3,8,4,13,12,3,2,0,1,3.5,3.4,2.2,2008-09,West Bromwich Albion,Tottenham Hotspur
2008-12-28,West Ham,Stoke,2,1,H,0,1,A,M Jones,15,8,7,5,8,4,10,13,3,3,0,1,1.72,3.6,5.5,2008-09,West Ham United,Stoke City
2008-12-29,Man United,Middlesbrough,1,0,H,0,0,D,M Atkinson,28,7,13,2,8,4,10,17,2,0,0,0,1.2,6.5,19.0,2008-09,Manchester United,Middlesbrough
2008-12-30,Hull,Aston Villa,0,1,A,0,0,D,S Bennett,8,7,3,3,9,5,11,8,1,2,0,0,4.33,3.6,1.91,2008-09,Hull City,Aston Villa
2009-01-10,Arsenal,Bolton,1,0,H,0,0,D,C Foy,14,2,9,2,5,0,13,16,2,2,0,0,1.36,4.33,11.0,2008-09,Arsenal,Bolton Wanderers
2009-01-10,Aston Villa,West Brom,2,1,H,2,0,H,S Bennett,21,9,13,6,10,7,12,17,1,1,0,0,1.4,4.33,9.0,2008-09,Aston Villa,West Bromwich Albion
2009-01-10,Everton,Hull,2,0,H,2,0,H,M Atkinson,8,5,5,0,5,3,14,26,2,5,0,0,1.62,3.75,6.0,2008-09,Everton,Hull City
2009-01-10,Middlesbrough,Sunderland,1,1,D,1,0,H,P Dowd,9,10,3,5,2,7,11,13,0,4,0,0,2.25,3.2,3.4,2008-09,Middlesbrough,Sunderland
2009-01-10,Newcastle,West Ham,2,2,D,1,1,D,A Wiley,21,12,12,11,8,3,10,18,1,0,0,0,2.2,3.3,3.4,2008-09,Newcastle United,West Ham United
2009-01-10,Stoke,Liverpool,0,0,D,0,0,D,L Mason,5,7,0,3,4,5,10,10,2,2,0,0,10.0,4.5,1.36,2008-09,Stoke City,Liverpool
2009-01-11,Man United,Chelsea,3,0,H,1,0,H,H Webb,14,10,11,6,6,3,14,14,3,5,0,0,2.2,3.2,3.5,2008-09,Manchester United,Chelsea
2009-01-11,Wigan,Tottenham,1,0,H,0,0,D,A Marriner,13,6,5,3,8,3,13,13,3,3,0,0,2.5,3.25,2.88,2008-09,Wigan Athletic,Tottenham Hotspur
2009-01-14,Man United,Wigan,1,0,H,1,0,H,S Bennett,9,13,6,3,4,6,9,9,0,3,0,0,1.2,6.0,15.0,2008-09,Manchester United,Wigan Athletic
2009-01-17,Blackburn,Newcastle,3,0,H,0,0,D,R Styles,9,10,4,3,2,5,13,10,2,3,0,1,2.0,3.4,3.8,2008-09,Blackburn Rovers,Newcastle United
2009-01-17,Bolton,Man United,0,1,A,0,0,D,A Marriner,7,16,2,13,1,8,8,5,1,1,0,0,8.0,3.8,1.5,2008-09,Bolton Wanderers,Manchester United
2009-01-17,Chelsea,Stoke,2,1,H,0,0,D,P Walton,37,4,22,1,10,4,6,16,0,3,0,0,1.2,6.5,15.0,2008-09,Chelsea,Stoke City
2009-01-17,Hull,Arsenal,1,3,A,0,1,A,A Wiley,4,13,3,9,4,4,11,19,1,1,0,0,5.5,4.0,1.62,2008-09,Hull City,Arsenal
2009-01-17,Man City,Wigan,1,0,H,0,0,D,L Mason,10,15,3,6,2,11,12,16,1,4,1,0,2.0,3.4,3.75,2008-09,Manchester City,Wigan Athletic
2009-01-17,Sunderland,Aston Villa,1,2,A,1,0,H,M Dean,9,4,6,3,8,6,14,17,4,2,0,1,3.25,3.25,2.25,2008-09,Sunderland,Aston Villa
2009-01-17,West Brom,Middlesbrough,3,0,H,1,0,H,M Halsey,12,9,8,3,5,3,13,4,0,2,0,1,2.38,3.3,3.0,2008-09,West Bromwich Albion,Middlesbrough
2009-01-18,Tottenham,Portsmouth,1,1,D,0,0,D,S Bennett,26,11,15,4,8,4,6,10,0,2,0,0,1.73,3.6,5.0,2008-09,Tottenham Hotspur,Portsmouth
2009-01-18,West Ham,Fulham,3,1,H,1,1,D,P Dowd,11,9,7,5,3,3,13,17,1,3,0,0,2.1,3.3,3.6,2008-09,West Ham United,Fulham
2009-01-19,Liverpool,Everton,1,1,D,0,0,D,H Webb,9,7,5,6,4,4,19,15,0,2,0,0,1.62,3.75,6.0,2008-09,Liverpool,Everton
2009-01-27,Portsmouth,Aston Villa,0,1,A,0,1,A,P Walton,17,9,8,2,17,5,9,10,2,2,1,0,3.25,3.4,2.3,2008-09,Portsmouth,Aston Villa
2009-01-27,Sunderland,Fulham,1,0,H,0,0,D,M Halsey,16,15,11,8,3,1,2,10,0,0,0,0,2.25,3.3,3.5,2008-09,Sunderland,Fulham
2009-01-27,Tottenham,Stoke,3,1,H,3,0,H,M Riley,22,6,14,3,7,4,19,21,2,3,0,0,1.61,3.8,6.5,2008-09,Tottenham Hotspur,Stoke City
2009-01-27,West Brom,Man United,0,5,A,0,2,A,R Styles,10,17,4,10,5,4,11,7,5,2,1,0,10.0,5.0,1.36,2008-09,West Bromwich Albion,Manchester United
2009-01-28,Blackburn,Bolton,2,2,D,0,2,A,M Dean,15,9,12,5,6,4,12,14,3,4,0,0,2.0,3.25,4.5,2008-09,Blackburn Rovers,Bolton Wanderers
2009-01-28,Chelsea,Middlesbrough,2,0,H,0,0,D,L Probert,23,7,12,5,8,3,6,20,0,2,0,0,1.25,6.0,15.0,2008-09,Chelsea,Middlesbrough
2009-01-28,Everton,Arsenal,1,1,D,0,0,D,A Marriner,7,7,3,4,7,6,9,11,2,2,0,0,3.0,3.3,2.5,2008-09,Everton,Arsenal
2009-01-28,Man City,Newcastle,2,1,H,1,0,H,M Jones,14,2,7,1,7,0,8,11,1,2,0,0,1.75,3.75,5.0,2008-09,Manchester City,Newcastle United
2009-01-28,West Ham,Hull,2,0,H,1,0,H,H Webb,25,15,13,12,11,5,11,15,0,1,0,0,1.83,3.6,4.75,2008-09,West Ham United,Hull City
2009-01-28,Wigan,Liverpool,1,1,D,0,1,A,P Dowd,3,10,1,5,2,2,12,17,1,0,0,0,5.0,3.5,1.83,2008-09,Wigan Athletic,Liverpool
2009-01-31,Arsenal,West Ham,0,0,D,0,0,D,S Bennett,15,2,8,2,13,3,12,12,2,2,0,0,1.5,4.2,7.0,2008-09,Arsenal,West Ham United
2009-01-31,Aston Villa,Wigan,0,0,D,0,0,D,R Styles,16,9,11,4,6,2,13,10,1,1,0,0,1.61,3.7,6.0,2008-09,Aston Villa,Wigan Athletic
2009-01-31,Bolton,Tottenham,3,2,H,1,0,H,P Dowd,13,13,7,10,2,8,11,14,0,1,0,0,2.75,3.3,2.62,2008-09,Bolton Wanderers,Tottenham Hotspur
2009-01-31,Fulham,Portsmouth,3,1,H,1,0,H,A Wiley,6,12,6,6,5,8,9,8,0,1,0,0,2.0,3.3,4.0,2008-09,Fulham,Portsmouth
2009-01-31,Hull,West Brom,2,2,D,1,0,H,P Walton,16,13,12,7,8,6,13,12,2,4,0,0,2.2,3.2,3.5,2008-09,Hull City,West Bromwich Albion
2009-01-31,Man United,Everton,1,0,H,1,0,H,M Halsey,17,7,10,4,6,2,11,14,0,0,0,0,1.36,4.5,10.0,2008-09,Manchester United,Everton
2009-01-31,Middlesbrough,Blackburn,0,0,D,0,0,D,C Foy,7,15,4,10,3,9,9,16,0,4,0,0,2.5,3.3,2.87,2008-09,Middlesbrough,Blackburn Rovers
2009-01-31,Stoke,Man City,1,0,H,1,0,H,M Atkinson,7,17,4,7,7,6,9,9,1,1,1,0,3.25,3.3,2.25,2008-09,Stoke City,Manchester City
2009-02-01,Liverpool,Chelsea,2,0,H,0,0,D,M Riley,21,4,15,1,12,1,20,15,4,3,0,1,2.5,3.1,3.1,2008-09,Liverpool,Chelsea
2009-02-01,Newcastle,Sunderland,1,1,D,0,1,A,H Webb,15,16,10,9,4,3,13,19,2,4,0,0,2.6,3.2,2.8,2008-09,Newcastle United,Sunderland
2009-02-07,Blackburn,Aston Villa,0,2,A,0,1,A,S Bennett,17,15,8,8,4,13,11,9,2,0,0,0,2.87,3.3,2.5,2008-09,Blackburn Rovers,Aston Villa
2009-02-07,Chelsea,Hull,0,0,D,0,0,D,L Mason,13,12,6,4,13,3,11,16,1,2,0,0,1.2,6.0,19.0,2008-09,Chelsea,Hull City
2009-02-07,Everton,Bolton,3,0,H,1,0,H,P Walton,20,7,11,4,8,4,7,17,1,1,0,0,1.72,3.4,5.5,2008-09,Everton,Bolton Wanderers
2009-02-07,Man City,Middlesbrough,1,0,H,0,0,D,A Marriner,20,7,12,4,13,3,6,10,0,1,0,0,1.61,3.75,6.0,2008-09,Manchester City,Middlesbrough
2009-02-07,Portsmouth,Liverpool,2,3,A,0,0,D,H Webb,9,14,7,9,2,4,10,9,1,0,0,0,5.0,3.3,1.8,2008-09,Portsmouth,Liverpool
2009-02-07,Sunderland,Stoke,2,0,H,0,0,D,R Styles,12,5,6,1,3,3,7,9,2,1,0,1,1.83,3.5,4.5,2008-09,Sunderland,Stoke City
2009-02-07,West Brom,Newcastle,2,3,A,1,3,A,C Foy,13,10,7,7,3,4,7,11,2,2,0,0,2.25,3.3,3.25,2008-09,West Bromwich Albion,Newcastle United
2009-02-07,Wigan,Fulham,0,0,D,0,0,D,L Probert,10,8,3,2,4,8,9,12,1,2,0,0,2.0,3.4,3.8,2008-09,Wigan Athletic,Fulham
2009-02-08,Tottenham,Arsenal,0,0,D,0,0,D,M Dean,16,4,6,1,6,4,14,14,1,2,0,1,3.0,3.3,2.4,2008-09,Tottenham Hotspur,Arsenal
2009-02-08,West Ham,Man United,0,1,A,0,0,D,P Dowd,9,11,5,6,5,11,14,8,1,1,0,0,6.5,3.75,1.57,2008-09,West Ham United,Manchester United
2009-02-14,Portsmouth,Man City,2,0,H,0,0,D,L Probert,15,10,9,7,8,2,12,8,1,3,0,0,2.87,3.25,2.5,2008-09,Portsmouth,Manchester City
2009-02-18,Man United,Fulham,3,0,H,2,0,H,A Marriner,17,5,9,0,11,2,7,13,1,1,0,0,1.25,5.5,13.0,2008-09,Manchester United,Fulham
2009-02-21,Arsenal,Sunderland,0,0,D,0,0,D,A Wiley,16,3,9,2,8,3,6,12,2,2,0,0,1.4,4.33,9.0,2008-09,Arsenal,Sunderland
2009-02-21,Aston Villa,Chelsea,0,1,A,0,1,A,M Halsey,12,18,5,12,6,11,9,12,1,3,0,0,3.3,3.3,2.25,2008-09,Aston Villa,Chelsea
2009-02-21,Bolton,West Ham,2,1,H,2,0,H,S Tanner,12,17,8,12,4,13,18,14,0,2,0,0,2.3,3.3,3.1,2008-09,Bolton Wanderers,West Ham United
2009-02-21,Man United,Blackburn,2,1,H,1,1,D,H Webb,15,12,7,7,4,7,7,19,2,2,0,0,1.25,5.5,13.0,2008-09,Manchester United,Blackburn Rovers
2009-02-21,Middlesbrough,Wigan,0,0,D,0,0,D,M Dean,6,12,3,6,5,1,6,15,2,4,0,0,2.4,3.25,3.0,2008-09,Middlesbrough,Wigan Athletic
2009-02-21,Stoke,Portsmouth,2,2,D,0,0,D,M Jones,6,6,2,2,2,3,6,10,1,3,0,0,2.5,3.25,2.87,2008-09,Stoke City,Portsmouth
2009-02-22,Fulham,West Brom,2,0,H,0,0,D,M Atkinson,19,8,9,5,12,4,11,10,0,1,0,0,1.8,3.5,4.75,2008-09,Fulham,West Bromwich Albion
2009-02-22,Liverpool,Man City,1,1,D,0,0,D,P Dowd,18,10,5,4,6,4,10,13,1,2,0,0,1.57,3.75,7.0,2008-09,Liverpool,Manchester City
2009-02-22,Newcastle,Everton,0,0,D,0,0,D,L Mason,4,15,0,5,0,6,15,15,0,1,1,0,2.87,3.25,2.5,2008-09,Newcastle United,Everton
2009-02-23,Hull,Tottenham,1,2,A,1,1,D,L Probert,12,9,4,6,11,13,11,7,2,1,0,0,3.0,3.3,2.37,2008-09,Hull City,Tottenham Hotspur
2009-02-28,Arsenal,Fulham,0,0,D,0,0,D,P Walton,16,12,8,3,11,6,6,14,0,0,0,0,1.4,4.33,9.0,2008-09,Arsenal,Fulham
2009-02-28,Chelsea,Wigan,2,1,H,1,0,H,L Probert,17,13,13,7,12,8,14,11,3,2,0,0,1.28,5.0,13.0,2008-09,Chelsea,Wigan Athletic
2009-02-28,Everton,West Brom,2,0,H,1,0,H,S Bennett,11,17,6,9,3,6,9,14,1,1,0,0,1.5,4.0,7.5,2008-09,Everton,West Bromwich Albion
2009-02-28,Middlesbrough,Liverpool,2,0,H,1,0,H,R Styles,5,16,3,7,2,9,2,6,2,0,0,0,5.5,3.5,1.72,2008-09,Middlesbrough,Liverpool
2009-03-01,Aston Villa,Stoke,2,2,D,1,0,H,H Webb,11,7,7,3,6,6,7,12,1,1,0,0,1.4,4.0,10.0,2008-09,Aston Villa,Stoke City
2009-03-01,Bolton,Newcastle,1,0,H,0,0,D,A Wiley,10,19,6,11,1,10,14,9,2,3,0,0,2.0,3.3,4.0,2008-09,Bolton Wanderers,Newcastle United
2009-03-01,Hull,Blackburn,1,2,A,0,2,A,M Atkinson,9,8,5,6,6,4,14,19,2,3,1,1,2.87,3.25,2.5,2008-09,Hull City,Blackburn Rovers
2009-03-01,West Ham,Man City,1,0,H,0,0,D,M Dean,13,9,9,2,4,7,14,18,2,2,0,0,2.5,3.25,2.87,2008-09,West Ham United,Manchester City
2009-03-03,Liverpool,Sunderland,2,0,H,0,0,D,M Halsey,22,5,12,2,6,2,9,6,1,1,0,0,1.4,4.33,9.5,2008-09,Liverpool,Sunderland
2009-03-03,Portsmouth,Chelsea,0,1,A,0,0,D,P Dowd,13,20,9,11,6,5,7,15,0,0,0,0,6.5,3.75,1.57,2008-09,Portsmouth,Chelsea
2009-03-03,West Brom,Arsenal,1,3,A,1,3,A,S Tanner,8,16,4,8,3,4,19,14,4,0,0,0,6.5,3.75,1.57,2008-09,West Bromwich Albion,Arsenal
2009-03-04,Blackburn,Everton,0,0,D,0,0,D,A Wiley,8,9,3,5,2,4,11,14,1,0,0,0,2.5,3.25,2.9,2008-09,Blackburn Rovers,Everton
2009-03-04,Fulham,Hull,0,1,A,0,0,D,M Jones,17,10,9,3,13,5,11,14,3,1,0,0,1.66,3.6,5.75,2008-09,Fulham,Hull City
2009-03-04,Man City,Aston Villa,2,0,H,1,0,H,C Foy,15,7,7,5,6,5,7,11,1,2,0,0,2.5,3.3,2.87,2008-09,Manchester City,Aston Villa
2009-03-04,Newcastle,Man United,1,2,A,1,1,D,S Bennett,9,11,6,9,3,10,10,10,2,2,0,0,7.5,4.0,1.5,2008-09,Newcastle United,Manchester United
2009-03-04,Stoke,Bolton,2,0,H,1,0,H,M Dean,11,12,6,9,7,6,16,14,2,1,0,0,2.5,3.25,2.9,2008-09,Stoke City,Bolton Wanderers
2009-03-04,Tottenham,Middlesbrough,4,0,H,3,0,H,H Webb,12,15,7,6,4,8,7,6,0,1,0,0,1.83,3.5,4.5,2008-09,Tottenham Hotspur,Middlesbrough
2009-03-04,Wigan,West Ham,0,1,A,0,1,A,S Attwell,20,8,8,4,8,1,9,11,2,5,1,1,2.2,3.3,3.4,2008-09,Wigan Athletic,West Ham United
2009-03-07,Sunderland,Tottenham,1,1,D,1,0,H,P Dowd,8,13,3,8,4,1,17,9,3,2,0,0,2.87,3.3,2.5,2008-09,Sunderland,Tottenham Hotspur
2009-03-11,Fulham,Blackburn,1,2,A,1,0,H,R Styles,10,16,8,9,9,9,14,8,1,1,0,0,2.25,3.2,3.4,2008-09,Fulham,Blackburn Rovers
2009-03-14,Arsenal,Blackburn,4,0,H,1,0,H,P Dowd,18,7,12,3,7,4,8,14,0,4,0,0,1.44,4.33,8.0,2008-09,Arsenal,Blackburn Rovers
2009-03-14,Bolton,Fulham,1,3,A,1,1,D,C Foy,14,14,9,8,4,5,10,7,0,0,0,0,2.1,3.25,3.75,2008-09,Bolton Wanderers,Fulham
2009-03-14,Everton,Stoke,3,1,H,2,0,H,A Marriner,17,10,13,5,4,9,7,12,0,1,0,0,1.5,4.0,7.5,2008-09,Everton,Stoke City
2009-03-14,Hull,Newcastle,1,1,D,1,1,D,H Webb,9,9,2,3,3,3,18,13,3,3,0,0,2.62,3.25,2.75,2008-09,Hull City,Newcastle United
2009-03-14,Man United,Liverpool,1,4,A,1,2,A,A Wiley,14,9,9,6,10,3,14,15,2,3,1,0,1.91,3.3,4.5,2008-09,Manchester United,Liverpool
2009-03-14,Middlesbrough,Portsmouth,1,1,D,0,1,A,M Atkinson,16,8,11,4,12,4,9,11,1,3,1,0,2.2,3.2,3.5,2008-09,Middlesbrough,Portsmouth
2009-03-14,Sunderland,Wigan,1,2,A,1,2,A,M Dean,7,9,3,5,6,2,8,11,0,1,0,0,2.2,3.2,3.5,2008-09,Sunderland,Wigan Athletic
2009-03-15,Aston Villa,Tottenham,1,2,A,0,1,A,S Bennett,11,10,5,9,9,5,12,9,1,3,0,0,2.0,3.3,4.0,2008-09,Aston Villa,Tottenham Hotspur
2009-03-15,Chelsea,Man City,1,0,H,1,0,H,M Riley,18,6,6,3,4,3,7,8,0,2,0,0,1.4,4.5,9.0,2008-09,Chelsea,Manchester City
2009-03-16,West Ham,West Brom,0,0,D,0,0,D,M Halsey,9,8,4,4,3,4,10,10,1,1,0,0,1.67,3.6,5.75,2008-09,West Ham United,West Bromwich Albion
2009-03-21,Blackburn,West Ham,1,1,D,0,1,A,C Foy,15,6,11,2,6,1,14,9,2,1,0,0,1.9,3.4,4.33,2008-09,Blackburn Rovers,West Ham United
2009-03-21,Fulham,Man United,2,0,H,1,0,H,P Dowd,15,13,6,8,3,4,14,10,2,4,0,2,8.0,4.2,1.44,2008-09,Fulham,Manchester United
2009-03-21,Newcastle,Arsenal,1,3,A,0,0,D,M Halsey,11,15,8,10,8,4,12,12,0,1,0,0,5.0,3.6,1.72,2008-09,Newcastle United,Arsenal
2009-03-21,Portsmouth,Everton,2,1,H,1,1,D,P Walton,16,5,11,2,7,4,19,8,2,1,0,0,2.75,3.2,2.62,2008-09,Portsmouth,Everton
2009-03-21,Stoke,Middlesbrough,1,0,H,0,0,D,L Mason,10,17,4,8,5,4,18,13,4,1,0,0,2.25,3.3,3.3,2008-09,Stoke City,Middlesbrough
2009-03-21,Tottenham,Chelsea,1,0,H,0,0,D,M Dean,8,15,4,9,8,7,14,8,2,2,0,0,4.5,3.5,1.83,2008-09,Tottenham Hotspur,Chelsea
2009-03-21,West Brom,Bolton,1,1,D,0,0,D,H Webb,11,14,4,11,8,4,10,12,2,1,0,0,2.4,3.3,3.0,2008-09,West Bromwich Albion,Bolton Wanderers
2009-03-22,Liverpool,Aston Villa,5,0,H,3,0,H,M Atkinson,14,6,7,4,4,6,10,13,1,3,0,1,1.44,4.2,8.0,2008-09,Liverpool,Aston Villa
2009-03-22,Man City,Sunderland,1,0,H,0,0,D,S Tanner,18,6,10,5,7,7,16,12,3,6,0,1,1.66,3.6,5.5,2008-09,Manchester City,Sunderland
2009-03-22,Wigan,Hull,1,0,H,0,0,D,A Marriner,16,8,6,2,5,4,14,13,1,3,0,0,1.72,3.6,5.0,2008-09,Wigan Athletic,Hull City
2009-04-04,Arsenal,Man City,2,0,H,1,0,H,A Marriner,17,9,9,4,7,2,11,9,1,3,0,0,1.53,3.75,7.5,2008-09,Arsenal,Manchester City
2009-04-04,Blackburn,Tottenham,2,1,H,0,1,A,P Walton,11,9,6,3,4,7,13,9,1,1,0,1,2.62,3.25,2.75,2008-09,Blackburn Rovers,Tottenham Hotspur
2009-04-04,Bolton,Middlesbrough,4,1,H,2,1,H,A Wiley,16,19,9,4,7,5,20,14,2,1,0,0,2.1,3.3,3.6,2008-09,Bolton Wanderers,Middlesbrough
